game_id,season,week,game_type,home_team,away_team,home_score,away_score,total_points,gameday,gametime,kickoff_utc,stadium,roof,dome_indicator,temperature,wind_speed,precipitation,T_norm,T_prime,E_W,E_T,L_close,L_open,over_odds,under_odds,over_implied_prob,under_implied_prob,overround,p_over_vigfree,p_under_vigfree,weather_missing,odds_missing
2023_15_TB_GB,2023,15,REG,GB,TB,20,34,54,2023-12-17,13:00,2023-12-17 18:00:00+00:00,Lambeau Field,outdoors,0,3.8,16.2,0.2,-1.2076923076923076,5.007692307692308,0,0,41.5,,-110.0,-110.0,0.5238095238095238,0.5238095238095238,0.04761904761904767,0.5,0.5,0,0
2023_15_NYJ_MIA,2023,15,REG,MIA,NYJ,30,0,30,2023-12-17,13:00,2023-12-17 18:00:00+00:00,Hard Rock Stadium,outdoors,0,25.1,26.1,0.0,24.0375,1.0625,1,0,36.0,,-110.0,-110.0,0.5238095238095238,0.5238095238095238,0.04761904761904767,0.5,0.5,0,0
2023_15_KC_NE,2023,15,REG,NE,KC,17,27,44,2023-12-17,13:00,2023-12-17 18:00:00+00:00,Gillette Stadium,outdoors,0,10.4,12.9,0.0,3.1785714285714284,7.2214285714285715,0,0,39.5,,-110.0,-110.0,0.5238095238095238,0.5238095238095238,0.04761904761904767,0.5,0.5,0,0
2023_15_NYG_NO,2023,15,REG,NO,NYG,24,6,30,2023-12-17,13:00,2023-12-17 18:00:00+00:00,Mercedes-Benz Superdome,dome,1,,,,,,0,0,39.5,,-110.0,-110.0,0.5238095238095238,0.5238095238095238,0.04761904761904767,0.5,0.5,0,0
2023_15_HOU_TEN,2023,15,REG,TEN,HOU,16,19,35,2023-12-17,13:00,2023-12-17 18:00:00+00:00,Nissan Stadium,outdoors,0,10.4,10.7,0.0,10.05,0.34999999999999964,0,0,38.0,,-112.0,-108.0,0.5283018867924528,0.5192307692307693,0.0475326560232221,0.5043297540699688,0.4956702459300312,0,0
2023_15_SF_ARI,2023,15,REG,ARI,SF,29,45,74,2023-12-17,16:05,2023-12-17 21:05:00+00:00,State Farm Stadium,open,0,23.5,5.4,0.0,21.05,2.4499999999999993,1,0,48.0,,-110.0,-110.0,0.5238095238095238,0.5238095238095238,0.04761904761904767,0.5,0.5,0,0
2023_15_WAS_LA,2023,15,REG,LA,WAS,28,20,48,2023-12-17,16:05,2023-12-17 21:05:00+00:00,SoFi Stadium,dome,1,,,,,,0,0,48.5,,-110.0,-110.0,0.5238095238095238,0.5238095238095238,0.04761904761904767,0.5,0.5,0,0
2023_15_DAL_BUF,2023,15,REG,BUF,DAL,31,10,41,2023-12-17,16:25,2023-12-17 21:25:00+00:00,New Era Field,outdoors,0,9.4,14.5,0.0,2.24,7.16,0,0,49.5,,-110.0,-110.0,0.5238095238095238,0.5238095238095238,0.04761904761904767,0.5,0.5,0,0
2023_15_BAL_JAX,2023,15,REG,JAX,BAL,7,23,30,2023-12-17,20:20,2023-12-18 01:20:00+00:00,TIAA Bank Stadium,outdoors,0,14.4,23.9,0.0,19.046666666666667,-4.6466666666666665,0,0,42.5,,-112.0,-108.0,0.5283018867924528,0.5192307692307693,0.0475326560232221,0.5043297540699688,0.4956702459300312,0,0
2023_15_PHI_SEA,2023,15,REG,SEA,PHI,20,17,37,2023-12-18,20:15,2023-12-19 01:15:00+00:00,Lumen Field,outdoors,0,8.5,5.4,0.1,6.447058823529411,2.052941176470589,0,0,46.0,,-108.0,-112.0,0.5192307692307693,0.5283018867924528,0.0475326560232221,0.4956702459300312,0.5043297540699688,0,0
2023_16_NO_LA,2023,16,REG,LA,NO,30,22,52,2023-12-21,20:15,2023-12-22 01:15:00+00:00,SoFi Stadium,dome,1,,,,,,0,0,45.5,,-108.0,-112.0,0.5192307692307693,0.5283018867924528,0.0475326560232221,0.4956702459300312,0.5043297540699688,0,0
2023_16_CIN_PIT,2023,16,REG,PIT,CIN,34,11,45,2023-12-23,16:30,2023-12-23 21:30:00+00:00,Acrisure Stadium,outdoors,0,7.1,9.2,0.0,5.0125,2.0874999999999995,0,0,39.5,,-110.0,-110.0,0.5238095238095238,0.5238095238095238,0.04761904761904767,0.5,0.5,0,0
2023_16_BUF_LAC,2023,16,REG,LAC,BUF,22,24,46,2023-12-23,20:00,2023-12-24 01:00:00+00:00,SoFi Stadium,dome,1,,,,,,0,0,44.5,,-105.0,-115.0,0.5121951219512195,0.5348837209302325,0.04707884288145214,0.4891657638136511,0.5108342361863488,0,0
2023_16_IND_ATL,2023,16,REG,ATL,IND,29,10,39,2023-12-24,13:00,2023-12-24 18:00:00+00:00,Mercedes-Benz Stadium,closed,1,,,,,,0,0,44.0,,-115.0,-105.0,0.5348837209302325,0.5121951219512195,0.04707884288145214,0.5108342361863488,0.4891657638136511,0,0
2023_16_GB_CAR,2023,16,REG,CAR,GB,30,33,63,2023-12-24,13:00,2023-12-24 18:00:00+00:00,Bank of America Stadium,outdoors,0,16.0,4.3,0.0,11.046666666666665,4.953333333333335,0,0,39.5,,-110.0,-110.0,0.5238095238095238,0.5238095238095238,0.04761904761904767,0.5,0.5,0,0
2023_16_CLE_HOU,2023,16,REG,HOU,CLE,22,36,58,2023-12-24,13:00,2023-12-24 18:00:00+00:00,NRG Stadium,closed,1,,,,,,0,0,40.0,,-110.0,-110.0,0.5238095238095238,0.5238095238095238,0.04761904761904767,0.5,0.5,0,0
2023_16_DET_MIN,2023,16,REG,MIN,DET,24,30,54,2023-12-24,13:00,2023-12-24 18:00:00+00:00,U.S. Bank Stadium,dome,1,,,,,,0,0,47.5,,-118.0,-102.0,0.5412844036697247,0.504950495049505,0.04623489871922981,0.5173641257162701,0.4826358742837298,0,0
2023_16_WAS_NYJ,2023,16,REG,NYJ,WAS,30,28,58,2023-12-24,13:00,2023-12-24 18:00:00+00:00,MetLife Stadium,outdoors,0,7.7,2.6,0.0,5.88,1.8200000000000003,0,0,36.5,,-110.0,-110.0,0.5238095238095238,0.5238095238095238,0.04761904761904767,0.5,0.5,0,0
2023_16_SEA_TEN,2023,16,REG,TEN,SEA,17,20,37,2023-12-24,13:00,2023-12-24 18:00:00+00:00,Nissan Stadium,outdoors,0,18.1,12.5,0.0,10.05,8.05,0,1,42.0,,-112.0,-108.0,0.5283018867924528,0.5192307692307693,0.0475326560232221,0.5043297540699688,0.4956702459300312,0,0
2023_16_JAX_TB,2023,16,REG,TB,JAX,30,12,42,2023-12-24,16:05,2023-12-24 21:05:00+00:00,Raymond James Stadium,outdoors,0,22.5,20.8,0.0,22.91875,-0.4187499999999993,0,0,43.0,,-112.0,-108.0,0.5283018867924528,0.5192307692307693,0.0475326560232221,0.5043297540699688,0.4956702459300312,0,0
2023_16_ARI_CHI,2023,16,REG,CHI,ARI,27,16,43,2023-12-24,16:25,2023-12-24 21:25:00+00:00,Soldier Field,outdoors,0,11.9,18.9,0.0,0.8642857142857141,11.035714285714286,0,1,42.0,,-115.0,-105.0,0.5348837209302325,0.5121951219512195,0.04707884288145214,0.5108342361863488,0.4891657638136511,0,0
2023_16_DAL_MIA,2023,16,REG,MIA,DAL,22,20,42,2023-12-24,16:25,2023-12-24 21:25:00+00:00,Hard Rock Stadium,outdoors,0,23.0,18.0,0.0,24.0375,-1.0375000000000014,0,0,48.5,,-120.0,100.0,0.5454545454545454,0.5,0.045454545454545414,0.5217391304347826,0.4782608695652174,0,0
2023_16_NE_DEN,2023,16,REG,DEN,NE,23,26,49,2023-12-24,20:15,2023-12-25 01:15:00+00:00,Empower Field at Mile High,outdoors,0,-3.7,6.9,0.0,5.8,-9.5,0,1,37.5,,-110.0,-110.0,0.5238095238095238,0.5238095238095238,0.04761904761904767,0.5,0.5,0,0
2023_16_LV_KC,2023,16,REG,KC,LV,14,20,34,2023-12-25,13:00,2023-12-25 18:00:00+00:00,GEHA Field at Arrowhead Stadium,outdoors,0,3.0,20.3,0.0,4.241176470588235,-1.2411764705882353,0,0,40.5,,-110.0,-110.0,0.5238095238095238,0.5238095238095238,0.04761904761904767,0.5,0.5,0,0
2023_16_NYG_PHI,2023,16,REG,PHI,NYG,33,25,58,2023-12-25,16:30,2023-12-25 21:30:00+00:00,Lincoln Financial Field,outdoors,0,8.9,5.3,0.0,9.128571428571428,-0.22857142857142776,0,0,41.0,,-112.0,-108.0,0.5283018867924528,0.5192307692307693,0.0475326560232221,0.5043297540699688,0.4956702459300312,0,0
2023_16_BAL_SF,2023,16,REG,SF,BAL,19,33,52,2023-12-25,20:15,2023-12-26 01:15:00+00:00,Levi's Stadium,outdoors,0,11.3,8.0,0.0,13.616666666666667,-2.3166666666666664,0,0,47.5,,-108.0,-112.0,0.5192307692307693,0.5283018867924528,0.0475326560232221,0.4956702459300312,0.5043297540699688,0,0
2023_17_NYJ_CLE,2023,17,REG,CLE,NYJ,37,20,57,2023-12-28,20:15,2023-12-29 01:15:00+00:00,FirstEnergy Stadium,outdoors,0,,,,3.4615384615384617,,0,0,33.5,,-110.0,-110.0,0.5238095238095238,0.5238095238095238,0.04761904761904767,0.5,0.5,1,0
2023_17_DET_DAL,2023,17,REG,DAL,DET,20,19,39,2023-12-30,20:15,2023-12-31 01:15:00+00:00,AT&T Stadium,closed,1,,,,,,0,0,53.0,,-110.0,-110.0,0.5238095238095238,0.5238095238095238,0.04761904761904767,0.5,0.5,0,0
2023_17_MIA_BAL,2023,17,REG,BAL,MIA,56,19,75,2023-12-31,13:00,2023-12-31 18:00:00+00:00,M&T Bank Stadium,outdoors,0,8.2,14.9,0.0,4.506666666666666,3.6933333333333334,0,0,47.0,,-112.0,-108.0,0.5283018867924528,0.5192307692307693,0.0475326560232221,0.5043297540699688,0.4956702459300312,0,0
2023_17_NE_BUF,2023,17,REG,BUF,NE,27,21,48,2023-12-31,13:00,2023-12-31 18:00:00+00:00,New Era Field,outdoors,0,2.7,13.4,0.0,2.24,0.45999999999999996,0,0,40.0,,-112.0,-108.0,0.5283018867924528,0.5192307692307693,0.0475326560232221,0.5043297540699688,0.4956702459300312,0,0
2023_17_ATL_CHI,2023,17,REG,CHI,ATL,37,17,54,2023-12-31,13:00,2023-12-31 18:00:00+00:00,Soldier Field,outdoors,0,0.5,19.7,0.1,0.8642857142857141,-0.3642857142857141,0,0,39.0,,-110.0,-110.0,0.5238095238095238,0.5238095238095238,0.04761904761904767,0.5,0.5,0,0
2023_17_TEN_HOU,2023,17,REG,HOU,TEN,26,3,29,2023-12-31,13:00,2023-12-31 18:00:00+00:00,NRG Stadium,closed,1,,,,,,0,0,44.0,,-112.0,-108.0,0.5283018867924528,0.5192307692307693,0.0475326560232221,0.5043297540699688,0.4956702459300312,0,0
2023_17_LV_IND,2023,17,REG,IND,LV,23,20,43,2023-12-31,13:00,2023-12-31 18:00:00+00:00,Lucas Oil Stadium,closed,1,,,,,,0,0,42.5,,-115.0,-105.0,0.5348837209302325,0.5121951219512195,0.04707884288145214,0.5108342361863488,0.4891657638136511,0,0
2023_17_CAR_JAX,2023,17,REG,JAX,CAR,26,0,26,2023-12-31,13:00,2023-12-31 18:00:00+00:00,TIAA Bank Stadium,outdoors,0,13.1,8.4,0.0,19.046666666666667,-5.946666666666667,0,0,38.0,,-110.0,-110.0,0.5238095238095238,0.5238095238095238,0.04761904761904767,0.5,0.5,0,0
2023_17_LA_NYG,2023,17,REG,NYG,LA,25,26,51,2023-12-31,13:00,2023-12-31 18:00:00+00:00,MetLife Stadium,outdoors,0,6.1,14.0,0.0,6.65625,-0.5562500000000004,0,0,43.5,,-112.0,-108.0,0.5283018867924528,0.5192307692307693,0.0475326560232221,0.5043297540699688,0.4956702459300312,0,0
2023_17_ARI_PHI,2023,17,REG,PHI,ARI,31,35,66,2023-12-31,13:00,2023-12-31 18:00:00+00:00,Lincoln Financial Field,outdoors,0,7.3,14.5,0.0,9.128571428571428,-1.8285714285714283,0,0,48.0,,-110.0,-110.0,0.5238095238095238,0.5238095238095238,0.04761904761904767,0.5,0.5,0,0
2023_17_NO_TB,2023,17,REG,TB,NO,13,23,36,2023-12-31,13:00,2023-12-31 18:00:00+00:00,Raymond James Stadium,outdoors,0,17.8,4.8,0.0,22.91875,-5.118749999999999,0,0,42.5,,-108.0,-112.0,0.5192307692307693,0.5283018867924528,0.0475326560232221,0.4956702459300312,0.5043297540699688,0,0
2023_17_SF_WAS,2023,17,REG,WAS,SF,10,27,37,2023-12-31,13:00,2023-12-31 18:00:00+00:00,FedExField,outdoors,0,8.5,12.4,0.0,5.891666666666667,2.6083333333333334,0,0,49.0,,-108.0,-112.0,0.5192307692307693,0.5283018867924528,0.0475326560232221,0.4956702459300312,0.5043297540699688,0,0
2023_17_PIT_SEA,2023,17,REG,SEA,PIT,23,30,53,2023-12-31,16:05,2023-12-31 21:05:00+00:00,Lumen Field,outdoors,0,7.4,4.8,0.0,6.447058823529411,0.9529411764705893,0,0,40.5,,-112.0,-108.0,0.5283018867924528,0.5192307692307693,0.0475326560232221,0.5043297540699688,0.4956702459300312,0,0
2023_17_LAC_DEN,2023,17,REG,DEN,LAC,16,9,25,2023-12-31,16:25,2023-12-31 21:25:00+00:00,Empower Field at Mile High,outdoors,0,4.2,4.7,0.0,5.8,-1.5999999999999996,0,0,39.5,,-110.0,-110.0,0.5238095238095238,0.5238095238095238,0.04761904761904767,0.5,0.5,0,0
2023_17_CIN_KC,2023,17,REG,KC,CIN,25,17,42,2023-12-31,16:25,2023-12-31 21:25:00+00:00,GEHA Field at Arrowhead Stadium,outdoors,0,2.5,16.1,0.0,4.241176470588235,-1.7411764705882353,0,0,46.0,,-108.0,-112.0,0.5192307692307693,0.5283018867924528,0.0475326560232221,0.4956702459300312,0.5043297540699688,0,0
2023_17_GB_MIN,2023,17,REG,MIN,GB,10,33,43,2023-12-31,20:20,2024-01-01 01:20:00+00:00,U.S. Bank Stadium,dome,1,,,,,,0,0,42.5,,-108.0,-112.0,0.5192307692307693,0.5283018867924528,0.0475326560232221,0.4956702459300312,0.5043297540699688,0,0
2023_18_PIT_BAL,2023,18,REG,BAL,PIT,10,17,27,2024-01-06,16:30,2024-01-06 21:30:00+00:00,M&T Bank Stadium,outdoors,0,4.1,26.8,5.2,6.35,-2.25,1,0,34.0,,-110.0,-110.0,0.5238095238095238,0.5238095238095238,0.04761904761904767,0.5,0.5,0,0
2023_18_HOU_IND,2023,18,REG,IND,HOU,19,23,42,2024-01-06,20:15,2024-01-07 01:15:00+00:00,Lucas Oil Stadium,closed,1,,,,,,0,0,47.5,,-112.0,-108.0,0.5283018867924528,0.5192307692307693,0.0475326560232221,0.5043297540699688,0.4956702459300312,0,0
2023_18_TB_CAR,2023,18,REG,CAR,TB,0,9,9,2024-01-07,13:00,2024-01-07 18:00:00+00:00,Bank of America Stadium,outdoors,0,11.1,23.4,0.0,11.35,-0.25,1,0,36.5,,-110.0,-110.0,0.5238095238095238,0.5238095238095238,0.04761904761904767,0.5,0.5,0,0
2023_18_CLE_CIN,2023,18,REG,CIN,CLE,31,14,45,2024-01-07,13:00,2024-01-07 18:00:00+00:00,Paycor Stadium,outdoors,0,3.0,25.6,0.0,2.8,0.20000000000000018,1,0,37.0,,-108.0,-112.0,0.5192307692307693,0.5283018867924528,0.0475326560232221,0.4956702459300312,0.5043297540699688,0,0
2023_18_MIN_DET,2023,18,REG,DET,MIN,30,20,50,2024-01-07,13:00,2024-01-07 18:00:00+00:00,Ford Field,dome,1,,,,,,0,0,47.5,,-110.0,-110.0,0.5238095238095238,0.5238095238095238,0.04761904761904767,0.5,0.5,0,0
2023_18_NYJ_NE,2023,18,REG,NE,NYJ,3,17,20,2024-01-07,13:00,2024-01-07 18:00:00+00:00,Gillette Stadium,outdoors,0,0.8,18.7,1.5,4.64,-3.84,0,0,28.5,,-110.0,-110.0,0.5238095238095238,0.5238095238095238,0.04761904761904767,0.5,0.5,0,0
2023_18_ATL_NO,2023,18,REG,NO,ATL,48,17,65,2024-01-07,13:00,2024-01-07 18:00:00+00:00,Mercedes-Benz Superdome,dome,1,,,,,,0,0,41.5,,-112.0,-108.0,0.5283018867924528,0.5192307692307693,0.0475326560232221,0.5043297540699688,0.4956702459300312,0,0
2023_18_JAX_TEN,2023,18,REG,TEN,JAX,28,20,48,2024-01-07,13:00,2024-01-07 18:00:00+00:00,Nissan Stadium,outdoors,0,6.7,19.2,0.1,5.766666666666667,0.9333333333333336,1,0,41.5,,-108.0,-112.0,0.5192307692307693,0.5283018867924528,0.0475326560232221,0.4956702459300312,0.5043297540699688,0,0
2023_18_SEA_ARI,2023,18,REG,ARI,SEA,20,21,41,2024-01-07,16:25,2024-01-07 21:25:00+00:00,State Farm Stadium,closed,1,,,,,,0,0,48.0,,-110.0,-110.0,0.5238095238095238,0.5238095238095238,0.04761904761904767,0.5,0.5,0,0
2023_18_CHI_GB,2023,18,REG,GB,CHI,17,9,26,2024-01-07,16:25,2024-01-07 21:25:00+00:00,Lambeau Field,outdoors,0,2.3,12.3,0.0,-0.566666666666667,2.8666666666666667,0,0,45.5,,-112.0,-108.0,0.5283018867924528,0.5192307692307693,0.0475326560232221,0.5043297540699688,0.4956702459300312,0,0
2023_18_KC_LAC,2023,18,REG,LAC,KC,12,13,25,2024-01-07,16:25,2024-01-07 21:25:00+00:00,SoFi Stadium,dome,1,,,,,,0,0,35.0,,-115.0,-108.0,0.5348837209302325,0.5192307692307693,0.05411449016100178,0.5074246924056003,0.4925753075943997,0,0
2023_18_DEN_LV,2023,18,REG,LV,DEN,27,14,41,2024-01-07,16:25,2024-01-07 21:25:00+00:00,Allegiant Stadium,dome,1,,,,,,0,0,37.5,,-105.0,-115.0,0.5121951219512195,0.5348837209302325,0.04707884288145214,0.4891657638136511,0.5108342361863488,0,0
2023_18_PHI_NYG,2023,18,REG,NYG,PHI,27,10,37,2024-01-07,16:25,2024-01-07 21:25:00+00:00,MetLife Stadium,outdoors,0,2.3,12.7,0.0,4.75,-2.45,0,0,43.0,,-115.0,-105.0,0.5348837209302325,0.5121951219512195,0.04707884288145214,0.5108342361863488,0.4891657638136511,0,0
2023_18_LA_SF,2023,18,REG,SF,LA,20,21,41,2024-01-07,16:25,2024-01-07 21:25:00+00:00,Levi's Stadium,outdoors,0,10.3,12.1,0.0,13.799999999999999,-3.4999999999999982,0,0,40.0,,-112.0,-108.0,0.5283018867924528,0.5192307692307693,0.0475326560232221,0.5043297540699688,0.4956702459300312,0,0
2023_18_DAL_WAS,2023,18,REG,WAS,DAL,10,38,48,2024-01-07,16:25,2024-01-07 21:25:00+00:00,FedExField,outdoors,0,8.0,19.8,0.0,11.7,-3.6999999999999993,1,0,47.5,,-110.0,-110.0,0.5238095238095238,0.5238095238095238,0.04761904761904767,0.5,0.5,0,0
2023_18_BUF_MIA,2023,18,REG,MIA,BUF,14,21,35,2024-01-07,20:20,2024-01-08 01:20:00+00:00,Hard Rock Stadium,outdoors,0,,,,24.1,,0,0,47.5,,-110.0,-110.0,0.5238095238095238,0.5238095238095238,0.04761904761904767,0.5,0.5,1,0
2024_01_BAL_KC,2024,1,REG,KC,BAL,27,20,47,2024-09-05,20:20,2024-09-06 00:20:00+00:00,GEHA Field at Arrowhead Stadium,outdoors,0,27.9,10.9,0.0,25.54,2.3599999999999994,0,0,46.0,,-110.0,-110.0,0.5238095238095238,0.5238095238095238,0.04761904761904767,0.5,0.5,0,0
2024_01_GB_PHI,2024,1,REG,PHI,GB,34,29,63,2024-09-06,20:15,2024-09-07 00:15:00+00:00,Arena Corinthians,outdoors,0,21.7,8.9,0.0,23.054545454545455,-1.3545454545454554,0,0,49.5,,-108.0,-112.0,0.5192307692307693,0.5283018867924528,0.0475326560232221,0.4956702459300312,0.5043297540699688,0,0
2024_01_PIT_ATL,2024,1,REG,ATL,PIT,10,18,28,2024-09-08,13:00,2024-09-08 17:00:00+00:00,Mercedes-Benz Stadium,closed,1,,,,,,0,0,43.0,,-105.0,-115.0,0.5121951219512195,0.5348837209302325,0.04707884288145214,0.4891657638136511,0.5108342361863488,0,0
2024_01_ARI_BUF,2024,1,REG,BUF,ARI,34,28,62,2024-09-08,13:00,2024-09-08 17:00:00+00:00,New Era Field,outdoors,0,14.9,29.5,0.0,21.418181818181818,-6.518181818181818,1,0,46.0,,-108.0,-112.0,0.5192307692307693,0.5283018867924528,0.0475326560232221,0.4956702459300312,0.5043297540699688,0,0
2024_01_TEN_CHI,2024,1,REG,CHI,TEN,24,17,41,2024-09-08,13:00,2024-09-08 17:00:00+00:00,Soldier Field,outdoors,0,20.4,15.5,0.0,20.62727272727273,-0.22727272727273018,0,0,43.0,,-110.0,-110.0,0.5238095238095238,0.5238095238095238,0.04761904761904767,0.5,0.5,0,0
2024_01_NE_CIN,2024,1,REG,CIN,NE,10,16,26,2024-09-08,13:00,2024-09-08 17:00:00+00:00,Paycor Stadium,outdoors,0,18.4,2.9,0.0,23.036363636363635,-4.636363636363637,0,0,40.5,,-108.0,-112.0,0.5192307692307693,0.5283018867924528,0.0475326560232221,0.4956702459300312,0.5043297540699688,0,0
2024_01_HOU_IND,2024,1,REG,IND,HOU,27,29,56,2024-09-08,13:00,2024-09-08 17:00:00+00:00,Lucas Oil Stadium,closed,1,,,,,,0,0,49.0,,-108.0,-112.0,0.5192307692307693,0.5283018867924528,0.0475326560232221,0.4956702459300312,0.5043297540699688,0,0
2024_01_JAX_MIA,2024,1,REG,MIA,JAX,20,17,37,2024-09-08,13:00,2024-09-08 17:00:00+00:00,Hard Rock Stadium,outdoors,0,32.0,16.0,0.0,30.623076923076926,1.3769230769230738,1,0,49.5,,-108.0,-112.0,0.5192307692307693,0.5283018867924528,0.0475326560232221,0.4956702459300312,0.5043297540699688,0,0
2024_01_CAR_NO,2024,1,REG,NO,CAR,47,10,57,2024-09-08,13:00,2024-09-08 17:00:00+00:00,Mercedes-Benz Superdome,dome,1,,,,,,0,0,41.5,,-108.0,-112.0,0.5192307692307693,0.5283018867924528,0.0475326560232221,0.4956702459300312,0.5043297540699688,0,0
2024_01_MIN_NYG,2024,1,REG,NYG,MIN,6,28,34,2024-09-08,13:00,2024-09-08 17:00:00+00:00,MetLife Stadium,outdoors,0,19.5,18.0,0.0,22.053846153846152,-2.553846153846152,0,0,42.5,,-112.0,-108.0,0.5283018867924528,0.5192307692307693,0.0475326560232221,0.5043297540699688,0.4956702459300312,0,0
2024_01_LV_LAC,2024,1,REG,LAC,LV,22,10,32,2024-09-08,16:05,2024-09-08 20:05:00+00:00,SoFi Stadium,dome,1,,,,,,0,0,41.0,,-112.0,-108.0,0.5283018867924528,0.5192307692307693,0.0475326560232221,0.5043297540699688,0.4956702459300312,0,0
2024_01_DEN_SEA,2024,1,REG,SEA,DEN,26,20,46,2024-09-08,16:05,2024-09-08 20:05:00+00:00,Lumen Field,outdoors,0,23.0,11.6,0.0,19.058333333333334,3.9416666666666664,0,0,42.0,,-112.0,-108.0,0.5283018867924528,0.5192307692307693,0.0475326560232221,0.5043297540699688,0.4956702459300312,0,0
2024_01_DAL_CLE,2024,1,REG,CLE,DAL,17,33,50,2024-09-08,16:25,2024-09-08 20:25:00+00:00,FirstEnergy Stadium,outdoors,0,17.5,21.7,0.0,21.064285714285713,-3.564285714285713,0,0,42.0,,-112.0,-108.0,0.5283018867924528,0.5192307692307693,0.0475326560232221,0.5043297540699688,0.4956702459300312,0,0
2024_01_WAS_TB,2024,1,REG,TB,WAS,37,20,57,2024-09-08,16:25,2024-09-08 20:25:00+00:00,Raymond James Stadium,outdoors,0,28.1,2.0,0.5,28.923076923076923,-0.8230769230769219,0,0,42.0,,-110.0,-110.0,0.5238095238095238,0.5238095238095238,0.04761904761904767,0.5,0.5,0,0
2024_01_LA_DET,2024,1,REG,DET,LA,26,20,46,2024-09-08,20:20,2024-09-09 00:20:00+00:00,Ford Field,dome,1,,,,,,0,0,54.0,,-108.0,-112.0,0.5192307692307693,0.5283018867924528,0.0475326560232221,0.4956702459300312,0.5043297540699688,0,0
2024_01_NYJ_SF,2024,1,REG,SF,NYJ,32,19,51,2024-09-09,20:15,2024-09-10 00:15:00+00:00,Levi's Stadium,outdoors,0,23.4,23.2,0.0,23.3875,0.01249999999999929,0,0,43.0,,-112.0,-108.0,0.5283018867924528,0.5192307692307693,0.0475326560232221,0.5043297540699688,0.4956702459300312,0,0
2024_02_BUF_MIA,2024,2,REG,MIA,BUF,10,31,41,2024-09-12,20:15,2024-09-13 00:15:00+00:00,Hard Rock Stadium,outdoors,0,27.1,1.8,0.0,30.623076923076926,-3.5230769230769248,0,0,48.5,,-115.0,-105.0,0.5348837209302325,0.5121951219512195,0.04707884288145214,0.5108342361863488,0.4891657638136511,0,0
2024_02_LV_BAL,2024,2,REG,BAL,LV,23,26,49,2024-09-15,13:00,2024-09-15 17:00:00+00:00,M&T Bank Stadium,outdoors,0,25.3,13.4,0.0,22.349999999999998,2.950000000000003,0,0,41.0,,-112.0,-108.0,0.5283018867924528,0.5192307692307693,0.0475326560232221,0.5043297540699688,0.4956702459300312,0,0
2024_02_LAC_CAR,2024,2,REG,CAR,LAC,3,26,29,2024-09-15,13:00,2024-09-15 17:00:00+00:00,Bank of America Stadium,outdoors,0,27.0,24.2,0.0,27.15833333333333,-0.15833333333333144,1,0,39.0,,-108.0,-112.0,0.5192307692307693,0.5283018867924528,0.0475326560232221,0.4956702459300312,0.5043297540699688,0,0
2024_02_NO_DAL,2024,2,REG,DAL,NO,19,44,63,2024-09-15,13:00,2024-09-15 17:00:00+00:00,AT&T Stadium,closed,1,,,,,,0,0,47.0,,-112.0,-108.0,0.5283018867924528,0.5192307692307693,0.0475326560232221,0.5043297540699688,0.4956702459300312,0,0
2024_02_TB_DET,2024,2,REG,DET,TB,16,20,36,2024-09-15,13:00,2024-09-15 17:00:00+00:00,Ford Field,dome,1,,,,,,0,0,51.5,,-108.0,-112.0,0.5192307692307693,0.5283018867924528,0.0475326560232221,0.4956702459300312,0.5043297540699688,0,0
2024_02_IND_GB,2024,2,REG,GB,IND,16,10,26,2024-09-15,13:00,2024-09-15 17:00:00+00:00,Lambeau Field,outdoors,0,28.6,7.4,0.0,20.36923076923077,8.23076923076923,0,1,41.5,,-110.0,-110.0,0.5238095238095238,0.5238095238095238,0.04761904761904767,0.5,0.5,0,0
2024_02_CLE_JAX,2024,2,REG,JAX,CLE,13,18,31,2024-09-15,13:00,2024-09-15 17:00:00+00:00,TIAA Bank Stadium,outdoors,0,27.0,18.7,0.0,28.415384615384614,-1.415384615384614,0,0,41.5,,-112.0,-108.0,0.5283018867924528,0.5192307692307693,0.0475326560232221,0.5043297540699688,0.4956702459300312,0,0
2024_02_SF_MIN,2024,2,REG,MIN,SF,23,17,40,2024-09-15,13:00,2024-09-15 17:00:00+00:00,U.S. Bank Stadium,dome,1,,,,,,0,0,46.5,,-112.0,-108.0,0.5283018867924528,0.5192307692307693,0.0475326560232221,0.5043297540699688,0.4956702459300312,0,0
2024_02_SEA_NE,2024,2,REG,NE,SEA,20,23,43,2024-09-15,13:00,2024-09-15 17:00:00+00:00,Gillette Stadium,outdoors,0,24.9,7.0,0.0,21.883333333333336,3.016666666666662,0,0,39.0,,-110.0,-110.0,0.5238095238095238,0.5238095238095238,0.04761904761904767,0.5,0.5,0,0
2024_02_NYJ_TEN,2024,2,REG,TEN,NYJ,17,24,41,2024-09-15,13:00,2024-09-15 17:00:00+00:00,Nissan Stadium,outdoors,0,27.5,13.6,0.2,25.536363636363635,1.9636363636363647,0,0,41.5,,-108.0,-112.0,0.5192307692307693,0.5283018867924528,0.0475326560232221,0.4956702459300312,0.5043297540699688,0,0
2024_02_NYG_WAS,2024,2,REG,WAS,NYG,21,18,39,2024-09-15,13:00,2024-09-15 17:00:00+00:00,FedExField,outdoors,0,25.8,11.2,0.0,24.108333333333334,1.6916666666666664,0,0,42.5,,-115.0,-105.0,0.5348837209302325,0.5121951219512195,0.04707884288145214,0.5108342361863488,0.4891657638136511,0,0
